GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",105,92,105,92,23,38,0,11,0,11,23,38,82,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",142,96,132,95,96,90,8,15,0,11,88,86,36,33,10,16,10,16,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",299,114,253,112,56,41,10,17,0,11,46,46,197,104,46,43,15,25,0,11,0,11,0,11,0,11,15,25,31,35,31,35,0,11,0,11,31,35,0,11
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",95,60,80,55,5,12,0,11,0,11,5,12,75,54,15,25,15,25,0,11,0,11,0,11,0,11,15,25,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",178,83,148,76,35,32,35,32,0,11,0,11,113,71,30,36,0,11,0,11,0,11,0,11,0,11,0,11,30,36,30,36,12,21,0,11,18,28,0,11
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",114,58,66,42,30,32,0,11,0,11,30,32,36,32,48,42,41,48,0,11,0,11,0,11,0,11,41,48,7,13,7,13,0,11,7,13,0,11,0,11
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",118,93,118,93,46,54,0,11,46,54,0,11,72,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",295,176,271,187,177,174,177,174,0,11,0,11,94,96,24,48,0,11,0,11,0,11,0,11,0,11,0,11,24,48,24,48,24,48,0,11,0,11,0,11
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",128,93,86,78,30,49,30,49,0,11,0,11,56,57,42,50,0,11,0,11,0,11,0,11,0,11,0,11,42,50,0,11,0,11,0,11,0,11,42,50
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",170,153,64,72,0,11,0,11,0,11,0,11,64,72,106,136,76,126,0,11,0,11,0,11,0,11,76,126,30,50,30,50,0,11,0,11,30,50,0,11
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",293,164,293,164,25,40,0,11,0,11,25,40,268,167,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",52,45,52,45,0,11,0,11,0,11,0,11,52,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",25,40,25,40,0,11,0,11,0,11,0,11,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",65,58,44,55,0,11,0,11,0,11,0,11,44,55,21,36,0,11,0,11,0,11,0,11,0,11,0,11,21,36,0,11,0,11,0,11,0,11,21,36
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",36,46,36,46,36,46,16,31,0,11,20,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",153,85,94,79,19,35,0,11,0,11,19,35,75,74,59,55,0,11,0,11,0,11,0,11,0,11,0,11,59,55,20,33,0,11,20,33,0,11,39,44
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",268,118,244,110,35,43,0,11,35,43,0,11,209,111,24,41,24,41,24,41,0,11,0,11,24,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",117,94,117,94,0,11,0,11,0,11,0,11,117,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",157,94,157,94,64,58,64,58,0,11,0,11,93,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",195,84,195,84,81,57,53,48,0,11,28,32,114,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",62,57,46,46,0,11,0,11,0,11,0,11,46,46,16,31,0,11,0,11,0,11,0,11,0,11,0,11,16,31,16,31,0,11,0,11,16,31,0,11
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",193,85,193,85,47,48,27,36,0,11,20,33,146,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",287,119,245,113,79,57,23,38,21,28,35,39,166,103,42,46,0,11,0,11,0,11,0,11,0,11,0,11,42,46,0,11,0,11,0,11,0,11,42,46
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",282,86,249,80,100,58,14,22,0,11,86,55,149,66,33,39,12,20,0,11,0,11,0,11,0,11,12,20,21,33,21,33,0,11,0,11,21,33,0,11
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",139,69,139,69,58,48,20,32,19,28,19,30,81,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",147,71,115,63,25,22,16,18,0,11,9,14,90,57,32,26,8,14,0,11,0,11,0,11,0,11,8,14,24,22,7,11,0,11,0,11,7,11,17,20
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",90,41,81,38,49,29,7,11,3,7,39,28,32,26,9,14,0,11,0,11,0,11,0,11,0,11,0,11,9,14,9,14,0,11,0,11,9,14,0,11
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",132,70,97,59,19,29,0,11,0,11,19,29,78,55,35,42,0,11,0,11,0,11,0,11,0,11,0,11,35,42,0,11,0,11,0,11,0,11,35,42
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",76,60,76,60,48,51,12,22,11,18,25,41,28,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",146,67,87,59,55,45,27,34,0,11,28,27,32,38,59,44,34,37,17,27,17,27,0,11,0,11,17,26,25,27,25,27,0,11,0,11,25,27,0,11
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",176,94,164,93,30,38,30,38,0,11,0,11,134,89,12,18,0,11,0,11,0,11,0,11,0,11,0,11,12,18,12,18,0,11,0,11,12,18,0,11
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",137,85,105,74,0,11,0,11,0,11,0,11,105,74,32,43,0,11,0,11,0,11,0,11,0,11,0,11,32,43,0,11,0,11,0,11,0,11,32,43
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",288,152,280,154,53,51,25,41,28,51,0,11,227,138,8,12,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,8,12
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",100,107,100,107,50,81,50,81,0,11,0,11,50,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",153,93,153,93,0,11,0,11,0,11,0,11,153,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",30,52,30,52,0,11,0,11,0,11,0,11,30,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",477,193,278,148,120,79,94,79,26,43,0,11,158,114,199,135,49,57,24,40,24,40,0,11,0,11,25,40,150,129,58,75,0,11,34,61,24,43,92,104
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",58,54,43,49,0,11,0,11,0,11,0,11,43,49,15,25,0,11,0,11,0,11,0,11,0,11,0,11,15,25,0,11,0,11,0,11,0,11,15,25
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",164,77,164,77,80,73,20,30,0,11,60,66,84,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",300,124,276,117,49,78,49,78,0,11,0,11,227,102,24,35,0,11,0,11,0,11,0,11,0,11,0,11,24,35,24,35,0,11,0,11,24,35,0,11
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",147,88,147,88,57,55,25,39,0,11,32,37,90,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",220,102,163,77,85,62,13,22,17,27,55,51,78,55,57,79,48,79,48,79,0,11,0,11,48,79,0,11,9,15,0,11,0,11,0,11,0,11,9,15
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",88,82,72,78,0,11,0,11,0,11,0,11,72,78,16,24,0,11,0,11,0,11,0,11,0,11,0,11,16,24,16,24,0,11,16,24,0,11,0,11
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",139,77,139,77,0,11,0,11,0,11,0,11,139,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",83,77,83,77,28,25,17,27,11,19,0,11,55,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",287,110,266,113,162,93,118,96,0,11,44,45,104,53,21,27,0,11,0,11,0,11,0,11,0,11,0,11,21,27,15,23,0,11,0,11,15,23,6,14
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",239,124,197,110,63,73,0,11,0,11,63,73,134,79,42,68,0,11,0,11,0,11,0,11,0,11,0,11,42,68,0,11,0,11,0,11,0,11,42,68
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",409,207,384,204,260,196,100,137,109,138,51,60,124,73,25,42,25,42,25,42,0,11,0,11,25,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",325,130,191,110,52,62,0,11,0,11,52,62,139,105,134,96,0,11,0,11,0,11,0,11,0,11,0,11,134,96,134,96,53,67,0,11,81,92,0,11
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",101,116,101,116,40,61,0,11,40,61,0,11,61,97,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",535,203,535,203,103,107,103,107,0,11,0,11,432,165,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",211,116,136,94,0,11,0,11,0,11,0,11,136,94,75,88,75,88,47,74,0,11,0,11,47,74,28,46,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",102,91,35,41,0,11,0,11,0,11,0,11,35,41,67,80,41,67,41,67,0,11,0,11,41,67,0,11,26,44,26,44,26,44,0,11,0,11,0,11
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",189,98,142,83,19,32,0,11,19,32,0,11,123,77,47,51,0,11,0,11,0,11,0,11,0,11,0,11,47,51,20,33,0,11,0,11,20,33,27,38
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",183,110,165,111,5,11,5,11,0,11,0,11,160,109,18,29,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,0,11,0,11,18,29
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",253,128,235,125,100,70,33,53,0,11,67,41,135,119,18,27,18,27,18,27,18,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",102,61,76,53,17,33,17,33,0,11,0,11,59,43,26,31,0,11,0,11,0,11,0,11,0,11,0,11,26,31,15,26,0,11,0,11,15,26,11,18
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",85,67,69,61,52,53,18,30,0,11,34,42,17,27,16,27,0,11,0,11,0,11,0,11,0,11,0,11,16,27,16,27,0,11,0,11,16,27,0,11
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",532,147,130,84,17,27,0,11,0,11,17,27,113,80,402,140,0,11,0,11,0,11,0,11,0,11,0,11,402,140,226,131,17,27,0,11,209,127,176,94
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",244,81,193,78,65,44,45,32,0,11,20,32,128,71,51,36,14,16,0,11,0,11,0,11,0,11,14,16,37,32,8,12,0,11,0,11,8,12,29,30
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",377,109,340,108,162,82,111,78,16,25,35,38,178,78,37,39,0,11,0,11,0,11,0,11,0,11,0,11,37,39,32,37,0,11,0,11,32,37,5,13
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",179,83,166,82,80,65,44,48,23,37,13,23,86,56,13,16,13,16,0,11,0,11,0,11,0,11,13,16,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",398,162,374,160,94,61,11,19,31,49,52,77,280,143,24,30,7,15,7,15,0,11,0,11,7,15,0,11,17,28,0,11,0,11,0,11,0,11,17,28
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",183,73,165,69,16,27,0,11,16,27,0,11,149,69,18,29,0,11,0,11,0,11,0,11,0,11,0,11,18,29,18,29,0,11,0,11,18,29,0,11
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",102,63,102,63,22,36,0,11,0,11,22,36,80,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086034,360610086034,"Block Group 4, Census Tract 86.03, New York County, New York",314,98,314,98,31,34,14,22,0,11,17,26,283,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087001,360610087001,"Block Group 1, Census Tract 87, New York County, New York",592,212,453,218,161,137,100,113,0,11,61,76,292,156,139,99,55,65,27,44,27,44,0,11,0,11,28,45,84,83,56,67,27,50,0,11,29,46,28,48
1500000US360610087002,360610087002,"Block Group 2, Census Tract 87, New York County, New York",99,118,99,118,27,45,27,45,0,11,0,11,72,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087003,360610087003,"Block Group 3, Census Tract 87, New York County, New York",278,176,273,174,157,144,157,144,0,11,0,11,116,118,5,12,0,11,0,11,0,11,0,11,0,11,0,11,5,12,0,11,0,11,0,11,0,11,5,12
1500000US360610087004,360610087004,"Block Group 4, Census Tract 87, New York County, New York",127,98,99,92,35,59,0,11,35,59,0,11,64,77,28,46,28,46,28,46,0,11,0,11,28,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",86,111,86,111,0,11,0,11,0,11,0,11,86,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088001,360610088001,"Block Group 1, Census Tract 88, New York County, New York",106,87,106,87,28,45,0,11,0,11,28,45,78,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088002,360610088002,"Block Group 2, Census Tract 88, New York County, New York",317,138,317,138,143,135,21,34,32,46,90,145,174,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088003,360610088003,"Block Group 3, Census Tract 88, New York County, New York",389,183,319,169,0,11,0,11,0,11,0,11,319,169,70,79,33,50,33,50,33,50,0,11,0,11,0,11,37,61,0,11,0,11,0,11,0,11,37,61
1500000US360610088004,360610088004,"Block Group 4, Census Tract 88, New York County, New York",47,52,47,52,24,35,24,35,0,11,0,11,23,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088005,360610088005,"Block Group 5, Census Tract 88, New York County, New York",173,115,111,91,0,11,0,11,0,11,0,11,111,91,62,71,62,71,0,11,0,11,0,11,0,11,62,71,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088006,360610088006,"Block Group 6, Census Tract 88, New York County, New York",217,116,121,79,22,39,0,11,0,11,22,39,99,73,96,84,58,54,30,50,30,50,0,11,0,11,28,46,38,61,38,61,0,11,0,11,38,61,0,11
1500000US360610088007,360610088007,"Block Group 7, Census Tract 88, New York County, New York",45,52,45,52,0,11,0,11,0,11,0,11,45,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610089001,360610089001,"Block Group 1, Census Tract 89, New York County, New York",69,52,39,36,13,20,0,11,0,11,13,20,26,30,30,37,17,27,17,27,17,27,0,11,0,11,0,11,13,25,13,25,13,25,0,11,0,11,0,11
1500000US360610089002,360610089002,"Block Group 2, Census Tract 89, New York County, New York",200,82,175,73,105,69,29,45,0,11,76,63,70,55,25,40,25,40,25,40,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",239,111,84,55,27,30,11,18,16,25,0,11,57,46,155,97,0,11,0,11,0,11,0,11,0,11,0,11,155,97,112,86,61,78,34,30,17,28,43,43
1500000US360610089004,360610089004,"Block Group 4, Census Tract 89, New York County, New York",88,65,54,47,26,33,9,16,0,11,17,27,28,31,34,57,34,57,34,57,0,11,0,11,34,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",198,89,187,88,6,14,0,11,6,14,0,11,181,87,11,17,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,11,17
1500000US360610090001,360610090001,"Block Group 1, Census Tract 90, New York County, New York",107,84,107,84,0,11,0,11,0,11,0,11,107,84,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090002,360610090002,"Block Group 2, Census Tract 90, New York County, New York",337,142,294,144,60,74,42,66,0,11,18,31,234,121,43,63,0,11,0,11,0,11,0,11,0,11,0,11,43,63,43,63,43,63,0,11,0,11,0,11
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",165,93,165,93,56,62,0,11,29,46,27,43,109,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090004,360610090004,"Block Group 4, Census Tract 90, New York County, New York",297,135,237,125,34,55,34,55,0,11,0,11,203,115,60,66,60,66,0,11,0,11,0,11,0,11,60,66,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090005,360610090005,"Block Group 5, Census Tract 90, New York County, New York",164,105,46,50,46,50,25,39,0,11,21,41,0,11,118,90,0,11,0,11,0,11,0,11,0,11,0,11,118,90,28,45,28,45,0,11,0,11,90,97
1500000US360610090006,360610090006,"Block Group 6, Census Tract 90, New York County, New York",266,150,192,123,64,69,64,69,0,11,0,11,128,101,74,103,65,100,0,11,0,11,0,11,0,11,65,100,9,17,0,11,0,11,0,11,0,11,9,17
1500000US360610091001,360610091001,"Block Group 1, Census Tract 91, New York County, New York",480,193,383,179,95,92,20,18,13,22,62,84,288,146,97,102,0,11,0,11,0,11,0,11,0,11,0,11,97,102,48,54,0,11,0,11,48,54,49,81
1500000US360610091002,360610091002,"Block Group 2, Census Tract 91, New York County, New York",272,115,263,115,110,71,52,48,13,21,45,53,153,97,9,18,9,18,9,18,0,11,9,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610091003,360610091003,"Block Group 3, Census Tract 91, New York County, New York",125,113,111,112,45,51,45,51,0,11,0,11,66,100,14,21,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,0,11,0,11,0,11,14,21
1500000US360610091004,360610091004,"Block Group 4, Census Tract 91, New York County, New York",142,117,131,117,61,126,0,11,0,11,61,126,70,65,11,18,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11,0,11,11,18
1500000US360610092001,360610092001,"Block Group 1, Census Tract 92, New York County, New York",211,80,168,69,34,28,27,23,7,14,0,11,134,66,43,30,11,14,8,13,0,11,0,11,8,13,3,6,32,27,16,20,0,11,0,11,16,20,16,18
1500000US360610093001,360610093001,"Block Group 1, Census Tract 93, New York County, New York",351,236,129,98,0,11,0,11,0,11,0,11,129,98,222,222,157,206,0,11,0,11,0,11,0,11,157,206,65,71,0,11,0,11,0,11,0,11,65,71
1500000US360610093002,360610093002,"Block Group 2, Census Tract 93, New York County, New York",192,128,170,128,38,70,0,11,0,11,38,70,132,108,22,38,0,11,0,11,0,11,0,11,0,11,0,11,22,38,22,38,22,38,0,11,0,11,0,11
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",326,129,150,134,99,107,99,107,0,11,0,11,51,74,176,126,0,11,0,11,0,11,0,11,0,11,0,11,176,126,146,112,48,88,0,11,98,103,30,50
1500000US360610093004,360610093004,"Block Group 4, Census Tract 93, New York County, New York",306,173,306,173,46,85,46,85,0,11,0,11,260,159,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610093005,360610093005,"Block Group 5, Census Tract 93, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610093006,360610093006,"Block Group 6, Census Tract 93, New York County, New York",686,311,400,290,158,237,0,11,158,237,0,11,242,157,286,186,0,11,0,11,0,11,0,11,0,11,0,11,286,186,162,160,57,93,0,11,105,132,124,102
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",202,148,144,118,0,11,0,11,0,11,0,11,144,118,58,94,0,11,0,11,0,11,0,11,0,11,0,11,58,94,0,11,0,11,0,11,0,11,58,94
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",4,6,4,6,0,11,0,11,0,11,0,11,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",313,77,296,78,140,56,84,42,0,11,56,42,156,69,17,18,0,11,0,11,0,11,0,11,0,11,0,11,17,18,9,14,0,11,0,11,9,14,8,12
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",137,50,122,48,27,21,15,18,0,11,12,12,95,43,15,18,15,18,0,11,0,11,0,11,0,11,15,18,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",24,17,24,17,4,6,0,11,0,11,4,6,20,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",400,122,311,101,66,44,11,21,41,34,14,26,245,94,89,65,10,17,0,11,0,11,0,11,0,11,10,17,79,63,11,22,11,22,0,11,0,11,68,59
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",195,88,78,58,0,11,0,11,0,11,0,11,78,58,117,75,117,75,61,62,0,11,0,11,61,62,56,49,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",187,79,164,76,49,44,20,27,0,11,29,39,115,71,23,25,12,19,0,11,0,11,0,11,0,11,12,19,11,17,0,11,0,11,0,11,0,11,11,17
