GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",108,93,108,93,9,16,8,16,0,11,28,31,63,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",134,87,94,76,11,19,0,11,0,11,71,76,12,19,40,50,0,11,0,11,0,11,0,11,0,11,0,11,40,50,0,11,0,11,0,11,26,44,14,23
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",17,39,17,39,0,11,0,11,0,11,17,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",74,53,48,44,38,35,10,17,0,11,0,11,0,11,26,31,0,11,0,11,0,11,0,11,0,11,0,11,26,31,0,11,12,21,0,11,0,11,14,22
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",50,51,27,31,0,11,0,11,0,11,15,23,12,21,23,41,0,11,0,11,0,11,0,11,0,11,0,11,23,41,8,14,8,14,0,11,7,12,0,11
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",133,158,133,158,48,58,0,11,0,11,45,54,40,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",297,240,268,254,200,201,68,86,0,11,0,11,0,11,29,54,0,11,0,11,0,11,0,11,0,11,0,11,29,54,0,11,29,54,0,11,0,11,0,11
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",32,52,32,52,32,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",59,98,0,11,0,11,0,11,0,11,0,11,0,11,59,98,0,11,0,11,0,11,0,11,0,11,0,11,59,98,0,11,0,11,0,11,59,98,0,11
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",46,75,46,75,0,11,0,11,0,11,46,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",51,65,51,65,0,11,0,11,15,29,0,11,36,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",52,66,16,31,0,11,0,11,0,11,0,11,16,31,36,59,0,11,0,11,0,11,0,11,0,11,0,11,36,59,0,11,0,11,18,29,18,29,0,11
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",106,108,83,99,0,11,46,56,0,11,37,43,0,11,23,37,23,37,0,11,0,11,0,11,23,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",94,91,94,91,71,66,23,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",115,87,115,87,22,34,39,43,19,28,23,38,12,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",29,59,0,11,0,11,0,11,0,11,0,11,0,11,29,59,0,11,0,11,0,11,0,11,0,11,0,11,29,59,0,11,0,11,0,11,14,29,15,30
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",52,52,52,52,33,44,0,11,0,11,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",147,106,147,106,0,11,48,49,0,11,52,59,47,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",170,95,133,85,15,24,0,11,0,11,31,50,87,71,37,59,0,11,0,11,0,11,0,11,0,11,0,11,37,59,0,11,0,11,0,11,37,59,0,11
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",116,100,116,100,43,43,22,36,0,11,51,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",41,33,27,24,11,17,7,11,0,11,0,11,9,13,14,21,0,11,0,11,0,11,0,11,0,11,0,11,14,21,0,11,0,11,0,11,7,11,7,11
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",85,60,77,58,4,11,0,11,6,10,47,46,20,20,8,13,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,0,11,0,11,8,13,0,11
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",34,53,34,53,0,11,0,11,0,11,34,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",60,58,60,58,14,24,0,11,11,18,11,18,24,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",153,86,98,82,47,57,0,11,0,11,14,21,37,40,55,58,33,54,18,29,0,11,15,25,0,11,0,11,22,24,0,11,0,11,0,11,13,21,9,14
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",45,45,32,42,14,28,18,30,0,11,0,11,0,11,13,19,0,11,0,11,0,11,0,11,0,11,0,11,13,19,0,11,0,11,0,11,13,19,0,11
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",142,145,142,145,60,58,29,46,0,11,53,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",56,91,56,91,0,11,56,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",413,229,290,185,190,144,34,54,0,11,44,72,22,36,123,134,26,44,26,44,0,11,0,11,0,11,0,11,97,124,0,11,0,11,30,51,29,51,38,69
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",136,125,136,125,24,41,12,22,0,11,85,109,15,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",98,110,57,89,57,89,0,11,0,11,0,11,0,11,41,60,0,11,0,11,0,11,0,11,0,11,0,11,41,60,0,11,0,11,0,11,41,60,0,11
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",89,91,89,91,0,11,26,41,22,35,41,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",166,123,122,100,16,27,19,30,0,11,37,44,50,48,44,70,44,70,0,11,0,11,0,11,44,70,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",33,54,0,11,0,11,0,11,0,11,0,11,0,11,33,54,0,11,0,11,0,11,0,11,0,11,0,11,33,54,18,29,0,11,0,11,0,11,15,25
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",65,59,65,59,20,31,34,31,0,11,11,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",261,162,249,169,85,81,56,83,48,71,40,61,20,25,12,18,0,11,0,11,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11,0,11,12,18
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",102,129,102,129,0,11,0,11,0,11,46,65,56,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",466,332,389,311,97,152,26,42,95,131,103,130,68,85,77,126,77,126,0,11,0,11,0,11,77,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",257,165,45,54,0,11,0,11,0,11,22,37,23,39,212,161,0,11,0,11,0,11,0,11,0,11,0,11,212,161,28,45,55,69,0,11,0,11,129,145
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",117,182,117,182,44,67,0,11,0,11,73,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",113,120,113,120,0,11,113,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",43,65,0,11,0,11,0,11,0,11,0,11,0,11,43,65,43,65,0,11,0,11,0,11,43,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",68,80,0,11,0,11,0,11,0,11,0,11,0,11,68,80,40,66,0,11,0,11,0,11,40,66,0,11,28,46,0,11,28,46,0,11,0,11,0,11
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",52,62,34,56,0,11,0,11,17,28,17,28,0,11,18,29,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,0,11,18,29,0,11
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",5,13,5,13,5,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",157,91,121,77,37,58,0,11,0,11,47,46,37,37,36,57,36,57,18,29,18,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",51,77,39,73,19,36,20,37,0,11,0,11,0,11,12,21,0,11,0,11,0,11,0,11,0,11,0,11,12,21,0,11,0,11,0,11,0,11,12,21
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",86,83,73,80,0,11,19,31,0,11,32,51,22,50,13,21,0,11,0,11,0,11,0,11,0,11,0,11,13,21,0,11,0,11,0,11,0,11,13,21
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",337,198,14,21,0,11,0,11,0,11,0,11,14,21,323,197,0,11,0,11,0,11,0,11,0,11,0,11,323,197,17,27,0,11,0,11,208,126,98,111
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",99,68,92,68,54,39,0,11,0,11,19,30,19,30,7,12,0,11,0,11,0,11,0,11,0,11,0,11,7,12,0,11,0,11,0,11,0,11,7,12
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",219,92,193,91,95,67,46,45,0,11,52,46,0,11,26,31,0,11,0,11,0,11,0,11,0,11,0,11,26,31,0,11,0,11,0,11,0,11,26,31
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",116,97,116,97,82,71,0,11,0,11,22,35,12,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",139,81,133,83,26,42,33,52,0,11,29,44,45,68,6,12,6,12,0,11,0,11,0,11,0,11,6,12,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",49,58,33,53,0,11,18,29,0,11,15,24,0,11,16,25,0,11,0,11,0,11,0,11,0,11,0,11,16,25,0,11,0,11,0,11,0,11,16,25
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",21,33,21,33,0,11,0,11,0,11,0,11,21,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610086034,360610086034,"Block Group 4, Census Tract 86.03, New York County, New York",62,78,62,78,15,24,0,11,0,11,15,25,32,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087001,360610087001,"Block Group 1, Census Tract 87, New York County, New York",386,254,303,260,134,141,0,11,59,96,55,70,55,68,83,82,25,43,0,11,0,11,25,43,0,11,0,11,58,70,33,58,0,11,0,11,0,11,25,41
1500000US360610087002,360610087002,"Block Group 2, Census Tract 87, New York County, New York",25,41,25,41,0,11,0,11,25,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087003,360610087003,"Block Group 3, Census Tract 87, New York County, New York",174,157,174,157,174,157,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087004,360610087004,"Block Group 4, Census Tract 87, New York County, New York",140,190,115,197,43,74,0,11,0,11,0,11,72,124,25,40,25,40,0,11,0,11,0,11,25,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088001,360610088001,"Block Group 1, Census Tract 88, New York County, New York",27,43,27,43,0,11,0,11,0,11,27,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088002,360610088002,"Block Group 2, Census Tract 88, New York County, New York",229,165,229,165,59,64,59,65,0,11,111,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088003,360610088003,"Block Group 3, Census Tract 88, New York County, New York",44,69,0,11,0,11,0,11,0,11,0,11,0,11,44,69,44,69,44,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088004,360610088004,"Block Group 4, Census Tract 88, New York County, New York",53,80,53,80,53,80,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088005,360610088005,"Block Group 5, Census Tract 88, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610088006,360610088006,"Block Group 6, Census Tract 88, New York County, New York",106,71,40,68,0,11,0,11,0,11,40,68,0,11,66,71,33,53,33,53,0,11,0,11,0,11,0,11,33,53,0,11,0,11,0,11,33,53,0,11
1500000US360610088007,360610088007,"Block Group 7, Census Tract 88, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610089001,360610089001,"Block Group 1, Census Tract 89, New York County, New York",61,60,22,36,0,11,0,11,0,11,22,36,0,11,39,47,21,34,21,34,0,11,0,11,0,11,0,11,18,34,18,34,0,11,0,11,0,11,0,11
1500000US360610089002,360610089002,"Block Group 2, Census Tract 89, New York County, New York",182,127,133,102,31,47,0,11,0,11,56,57,46,53,49,79,49,79,26,43,0,11,23,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",292,167,73,97,12,20,0,11,16,25,14,23,31,48,219,143,0,11,0,11,0,11,0,11,0,11,0,11,219,143,97,104,19,37,18,28,53,46,32,38
1500000US360610089004,360610089004,"Block Group 4, Census Tract 89, New York County, New York",109,121,43,56,0,11,12,21,0,11,16,25,15,25,66,111,66,111,0,11,0,11,0,11,0,11,66,111,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",14,28,14,28,0,11,8,16,0,11,6,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090001,360610090001,"Block Group 1, Census Tract 90, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090002,360610090002,"Block Group 2, Census Tract 90, New York County, New York",123,111,83,100,0,11,50,80,0,11,16,28,17,29,40,59,0,11,0,11,0,11,0,11,0,11,0,11,40,59,0,11,0,11,40,59,0,11,0,11
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",108,120,108,120,30,48,0,11,0,11,78,92,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090004,360610090004,"Block Group 4, Census Tract 90, New York County, New York",40,65,40,65,40,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610090005,360610090005,"Block Group 5, Census Tract 90, New York County, New York",102,92,69,78,29,46,0,11,0,11,20,37,20,38,33,51,0,11,0,11,0,11,0,11,0,11,0,11,33,51,33,51,0,11,0,11,0,11,0,11
1500000US360610090006,360610090006,"Block Group 6, Census Tract 90, New York County, New York",130,143,130,143,130,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610091001,360610091001,"Block Group 1, Census Tract 91, New York County, New York",205,150,133,129,13,22,24,28,0,11,12,20,84,115,72,86,0,11,0,11,0,11,0,11,0,11,0,11,72,86,0,11,0,11,0,11,13,21,59,83
1500000US360610091002,360610091002,"Block Group 2, Census Tract 91, New York County, New York",185,116,168,111,36,44,34,30,0,11,98,95,0,11,17,32,17,32,0,11,0,11,9,16,8,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610091003,360610091003,"Block Group 3, Census Tract 91, New York County, New York",50,57,50,57,50,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610091004,360610091004,"Block Group 4, Census Tract 91, New York County, New York",61,125,61,125,0,11,0,11,0,11,61,125,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610092001,360610092001,"Block Group 1, Census Tract 92, New York County, New York",88,55,51,44,17,19,23,25,5,13,6,13,0,11,37,39,22,35,0,11,0,11,0,11,7,11,15,23,15,17,0,11,0,11,0,11,0,11,15,17
1500000US360610093001,360610093001,"Block Group 1, Census Tract 93, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610093002,360610093002,"Block Group 2, Census Tract 93, New York County, New York",65,90,41,78,0,11,0,11,0,11,41,78,0,11,24,42,0,11,0,11,0,11,0,11,0,11,0,11,24,42,0,11,24,42,0,11,0,11,0,11
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",454,243,138,169,87,157,0,11,51,79,0,11,0,11,316,261,0,11,0,11,0,11,0,11,0,11,0,11,316,261,0,11,52,96,0,11,0,11,264,276
1500000US360610093004,360610093004,"Block Group 4, Census Tract 93, New York County, New York",43,78,43,78,0,11,0,11,43,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610093005,360610093005,"Block Group 5, Census Tract 93, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610093006,360610093006,"Block Group 6, Census Tract 93, New York County, New York",1457,1767,1218,1764,0,11,0,11,356,515,350,509,512,741,239,247,0,11,0,11,0,11,0,11,0,11,0,11,239,247,70,113,0,11,60,95,109,138,0,11
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",218,87,201,84,70,50,42,33,29,29,48,46,12,15,17,26,0,11,0,11,0,11,0,11,0,11,0,11,17,26,0,11,0,11,0,11,0,11,17,26
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",36,27,36,27,0,11,0,11,14,16,16,16,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",3,6,3,6,0,11,0,11,0,11,0,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",152,88,141,89,31,39,0,11,22,27,88,59,0,11,11,24,0,11,0,11,0,11,0,11,0,11,0,11,11,24,11,24,0,11,0,11,0,11,0,11
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",54,54,0,11,0,11,0,11,0,11,0,11,0,11,54,54,54,54,0,11,0,11,0,11,0,11,54,54,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",107,91,107,91,26,34,26,34,0,11,0,11,55,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610097004,360610097004,"Block Group 4, Census Tract 97, New York County, New York",77,54,57,46,23,40,0,11,0,11,14,23,20,33,20,30,20,30,0,11,0,11,20,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
